Timestamp,Open,High,Low,Close,Adj Close,Volume
11/10/2022,8725,8800,8725,8800,8319.039063,89463000
11/11/2022,8900,8925,8825,8850,8366.306641,59597900
11/14/2022,8875,8900,8750,8750,8271.771484,49208200
11/15/2022,8775,8850,8750,8800,8319.039063,59092900
11/16/2022,8625,8675,8550,8600,8129.970215,143424800
11/17/2022,8625,8825,8600,8725,8248.139648,72679800
11/18/2022,8725,8900,8725,8825,8342.672852,83556900
11/21/2022,8875,8900,8725,8725,8248.139648,35901000
11/22/2022,8900,8950,8850,8900,8413.574219,84684200
11/23/2022,8900,8975,8875,8875,8389.939453,84642100
11/24/2022,8975,9000,8950,9000,8508.109375,53520800
11/25/2022,9000,9000,8900,8975,8484.473633,75048300
11/28/2022,9050,9100,8975,9025,8531.742188,96209700
11/29/2022,8975,9075,8925,8975,8484.473633,91562100
11/30/2022,8875,9400,8850,9300,8791.711914,644359600
12/1/2022,9275,9350,9000,9000,8508.109375,155775400
12/2/2022,8900,8975,8900,8900,8446.420898,130982100
12/5/2022,8800,8900,8775,8775,8327.791016,114656300
12/6/2022,8725,8750,8575,8675,8232.887695,180553800
12/7/2022,8500,8575,8450,8450,8019.355469,229308700
12/8/2022,8375,8575,8350,8500,8066.806641,172590100
12/9/2022,8500,8600,8450,8575,8137.983887,90851300
12/12/2022,8525,8700,8475,8700,8256.613281,102851800
12/13/2022,8625,8700,8550,8700,8256.613281,104580200
12/14/2022,8600,8700,8525,8625,8185.436523,118164300
12/15/2022,8575,8600,8500,8500,8066.806641,113255700
12/16/2022,8425,8650,8400,8600,8161.710449,181516700
12/19/2022,8650,8700,8600,8650,8209.162109,67482900
12/20/2022,8550,8650,8550,8575,8137.983887,41243700
12/21/2022,8600,8700,8575,8675,8232.887695,33617700
12/22/2022,8650,8675,8575,8575,8137.983887,59591500
12/23/2022,8525,8575,8500,8500,8066.806641,47393000
12/26/2022,8500,8625,8500,8575,8137.983887,20495900
12/27/2022,8600,8650,8575,8600,8161.710449,27193800
12/28/2022,8650,8650,8550,8650,8209.162109,40420200
12/29/2022,8525,8600,8500,8575,8137.983887,47020900
12/30/2022,8575,8650,8550,8550,8114.257813,44681400
1/2/2023,8575,8600,8500,8550,8114.257813,10653900
1/3/2023,8550,8600,8525,8550,8114.257813,27399100
1/4/2023,8525,8575,8350,8350,7924.451172,90918800
1/5/2023,8350,8375,8150,8250,7829.547363,128838500
1/6/2023,8100,8325,8100,8300,7876.999023,69286600
1/9/2023,8325,8450,8325,8450,8019.355469,86916900
1/10/2023,8400,8425,8150,8175,7758.369629,101759100
1/11/2023,8050,8150,8000,8125,7710.918457,96069100
1/12/2023,8150,8275,8125,8175,7758.369629,103804600
1/13/2023,8150,8175,8025,8050,7639.740723,119748200
1/16/2023,8050,8200,8050,8150,7734.644043,105710700
1/17/2023,8175,8375,8150,8325,7900.725586,88695900
1/18/2023,8200,8325,8175,8300,7876.999023,96814600
1/19/2023,8350,8350,8250,8325,7900.725586,66391800
1/20/2023,8275,8325,8250,8300,7876.999023,96859500
1/24/2023,8300,8350,8225,8225,7805.822266,42474500
1/25/2023,8300,8300,8200,8200,7782.095703,66124500
1/26/2023,8225,8475,8225,8475,8043.081055,77582300
1/27/2023,8700,8850,8550,8700,8256.613281,196804700
1/30/2023,8725,8775,8575,8700,8256.613281,68544300
1/31/2023,8625,8675,8475,8475,8043.081055,200589000
2/1/2023,8575,8575,8450,8500,8066.806641,77396200
2/2/2023,8425,8525,8400,8450,8019.355469,99109500
2/3/2023,8550,8700,8500,8700,8256.613281,71716700
2/6/2023,8750,8750,8650,8725,8280.34082,117757700
2/7/2023,8775,8850,8750,8850,8398.96875,116014700
2/8/2023,8825,8850,8800,8825,8375.243164,54495500
2/9/2023,8825,8900,8800,8900,8446.420898,72381700
2/10/2023,8875,8900,8700,8825,8375.243164,62060900
2/13/2023,8875,8900,8775,8875,8422.695313,63775000
2/14/2023,8850,8950,8825,8950,8493.873047,81678200
2/15/2023,8875,8900,8750,8875,8422.695313,38037000
2/16/2023,8825,8850,8700,8700,8256.613281,66040400
2/17/2023,8775,8850,8725,8725,8280.34082,43588900
2/20/2023,8725,8825,8700,8750,8304.06543,40077000
2/21/2023,8775,8800,8700,8700,8256.613281,25390500
2/22/2023,8700,8750,8625,8675,8232.887695,38671900
2/23/2023,8625,8750,8625,8725,8280.34082,53412300
2/24/2023,8775,8850,8675,8675,8232.887695,44123400
2/27/2023,8675,8775,8650,8775,8327.791016,59983900
2/28/2023,8775,8775,8675,8750,8304.06543,106349400
3/1/2023,8725,8750,8600,8600,8161.710449,67034700
3/2/2023,8600,8700,8600,8625,8185.436523,56672000
3/3/2023,8650,8675,8475,8475,8043.081055,95376900
3/6/2023,8550,8550,8400,8400,7971.90332,92652000
3/7/2023,8350,8475,8350,8425,7995.628418,106115600
3/8/2023,8400,8575,8400,8575,8137.983887,79350900
3/9/2023,8650,8650,8550,8575,8137.983887,54201400
3/10/2023,8500,8550,8450,8450,8019.355469,59580100
3/13/2023,8450,8625,8450,8550,8114.257813,82077700
3/14/2023,8425,8475,8325,8325,7900.725586,90495300
3/15/2023,8450,8475,8325,8325,7900.725586,86747400
3/16/2023,8300,8350,8250,8300,7876.999023,105894000
3/17/2023,8375,8450,8325,8375,7948.176758,198558600
3/20/2023,8400,8475,8375,8400,7971.90332,37277900
3/21/2023,8400,8500,8375,8500,8066.806641,91617400
3/24/2023,8700,8825,8625,8825,8375.243164,145603600
3/27/2023,8825,8825,8700,8700,8256.613281,110692800
3/28/2023,8800,8800,8675,8675,8232.887695,98296600
3/29/2023,8675,8800,8625,8800,8518.450195,101068200
3/30/2023,8900,8900,8800,8825,8542.649414,118912100
3/31/2023,8825,8850,8725,8750,8470.048828,97146900
4/3/2023,8825,8825,8750,8800,8518.450195,60288900
4/4/2023,8825,8825,8650,8775,8494.249023,60975800
4/5/2023,8775,8800,8725,8725,8445.849609,36922100
4/6/2023,8700,8775,8700,8750,8470.048828,45489400
4/10/2023,8725,8800,8700,8800,8518.450195,32996000
4/11/2023,8825,8825,8750,8825,8542.649414,44554300
4/12/2023,8900,8900,8825,8900,8615.25,91903600
4/13/2023,8950,8950,8875,8925,8639.451172,51726500
4/14/2023,9000,9000,8950,9000,8712.050781,110354200
4/17/2023,9025,9050,8900,9025,8736.250977,83946900
4/18/2023,9050,9175,9025,9125,8833.051758,91178700
4/26/2023,9125,9200,9000,9200,8905.652344,186928200
4/27/2023,9100,9175,9075,9150,8857.251953,54842400
4/28/2023,9100,9125,9050,9050,8760.451172,145775300
5/2/2023,9100,9100,8900,9050,8760.451172,83645900
5/3/2023,9050,9050,8875,8925,8639.451172,83728800
5/4/2023,8925,9025,8875,9000,8712.050781,67565000
5/5/2023,9000,9050,8950,9000,8712.050781,64815100
5/8/2023,9000,9075,8950,9000,8712.050781,84754500
5/9/2023,8950,8975,8900,8925,8639.451172,40929600
5/10/2023,8925,8950,8900,8925,8639.451172,45322600
5/11/2023,8900,8900,8800,8825,8542.649414,81993900
5/12/2023,8750,8875,8725,8800,8518.450195,96525600
5/15/2023,8875,8875,8725,8775,8494.249023,64830300
5/16/2023,8800,8825,8700,8700,8421.648438,49497000
5/17/2023,8775,8850,8750,8775,8494.249023,69996100
5/19/2023,8900,9000,8825,9000,8712.050781,123592500
5/22/2023,9000,9075,8925,9000,8712.050781,91000000
5/23/2023,9050,9150,9025,9125,8833.051758,102980500
5/24/2023,9200,9200,9025,9025,8736.250977,77392900
5/25/2023,9100,9150,9050,9050,8760.451172,76325700
5/26/2023,9175,9200,9100,9150,8857.251953,55675900
5/29/2023,9250,9250,9075,9150,8857.251953,79148200
5/30/2023,9200,9325,9150,9250,8954.051758,97189500
5/31/2023,9300,9325,9050,9050,8760.451172,722827900
6/5/2023,9150,9325,9100,9200,8905.652344,163535600
6/6/2023,9050,9200,9050,9150,8857.251953,74872200
6/7/2023,9125,9175,9075,9100,8808.850586,87492200
6/8/2023,9075,9125,9075,9125,8833.051758,53188400
6/9/2023,9175,9175,9100,9100,8808.850586,44632400
6/12/2023,9150,9150,9100,9150,8857.251953,38082300
6/13/2023,9175,9175,9100,9150,8857.251953,45552600
6/14/2023,9100,9125,9050,9075,8784.650391,72223700
6/15/2023,9100,9100,9050,9050,8760.451172,59073000
6/16/2023,9100,9100,8975,9050,8760.451172,112769400
6/19/2023,9000,9050,9000,9000,8712.050781,32330600
6/20/2023,9025,9050,8950,9050,8760.451172,54990100
6/21/2023,9050,9125,9000,9125,8833.051758,42676300
6/22/2023,9125,9150,9050,9050,8760.451172,48291100
6/23/2023,9025,9150,9025,9050,8760.451172,47813500
6/26/2023,9025,9125,9025,9075,8784.650391,36389900
6/27/2023,9050,9150,9050,9150,8857.251953,36225100
7/3/2023,9025,9075,9025,9075,8784.650391,108855900
7/4/2023,9150,9150,9050,9050,8760.451172,35049300
7/5/2023,9050,9075,9025,9050,8760.451172,44609200
7/6/2023,9050,9100,9025,9075,8784.650391,52532400
7/7/2023,9025,9100,9025,9025,8736.250977,37641300
7/10/2023,9100,9100,9050,9050,8760.451172,28981500
7/11/2023,9100,9100,9025,9025,8736.250977,43703500
7/12/2023,9075,9175,9050,9175,8881.451172,61566500
7/13/2023,9200,9225,9125,9125,8833.051758,65230900
7/14/2023,9175,9200,9125,9200,8905.652344,55554500
7/17/2023,9200,9250,9175,9175,8881.451172,62550100
7/18/2023,9200,9250,9100,9150,8857.251953,52924600
7/20/2023,9200,9225,9125,9150,8857.251953,83476600
7/21/2023,9150,9175,9125,9150,8857.251953,42667800
7/24/2023,9200,9200,9100,9100,8808.850586,62061200
7/25/2023,9175,9300,9150,9150,8857.251953,122802700
7/26/2023,9175,9350,9125,9350,9050.852539,113868700
7/27/2023,9400,9400,9225,9225,8929.851563,77848400
7/28/2023,9200,9225,9125,9125,8833.051758,74510200
7/31/2023,9175,9200,9100,9125,8833.051758,80868000
8/1/2023,9175,9175,9100,9125,8833.051758,49756400
8/2/2023,9125,9200,9125,9200,8905.652344,60629900
8/3/2023,9150,9300,9150,9250,8954.051758,64596100
8/4/2023,9250,9275,9125,9150,8857.251953,52675900
8/7/2023,9150,9275,9150,9275,8978.25293,55589300
8/8/2023,9275,9300,9200,9200,8905.652344,43373400
8/9/2023,9275,9400,9250,9400,9099.25293,77056800
8/10/2023,9400,9425,9350,9400,9099.25293,76738100
8/11/2023,9425,9450,9375,9400,9099.25293,68898600
8/14/2023,9325,9350,9225,9350,9050.852539,75495400
8/15/2023,9325,9375,9300,9300,9002.452148,59303700
8/16/2023,9275,9325,9250,9300,9002.452148,53440000
8/18/2023,9250,9350,9250,9250,8954.051758,79328900
8/21/2023,9225,9250,9175,9175,8881.451172,73573000
8/22/2023,9150,9325,9150,9300,9002.452148,65664600
8/23/2023,9300,9325,9275,9300,9002.452148,63749800
8/24/2023,9250,9325,9200,9200,8905.652344,53725900
8/25/2023,9200,9275,9175,9275,8978.25293,50379000
8/28/2023,9250,9250,9200,9200,8905.652344,44423100
8/29/2023,9275,9300,9200,9250,8954.051758,45428500
8/30/2023,9300,9300,9200,9200,8905.652344,56227000
8/31/2023,9200,9225,9100,9175,8881.451172,136107200
9/1/2023,9200,9275,9175,9225,8929.851563,42152700
9/4/2023,9225,9275,9175,9225,8929.851563,40610600
9/5/2023,9250,9250,9200,9225,8929.851563,42007200
9/6/2023,9200,9250,9150,9150,8857.251953,49318400
9/7/2023,9125,9175,9100,9175,8881.451172,61405200
9/8/2023,9100,9150,9050,9125,8833.051758,80732300
9/11/2023,9075,9125,9075,9125,8833.051758,53155900
9/12/2023,9100,9125,9075,9100,8808.850586,66479000
9/13/2023,9050,9075,9000,9075,8784.650391,69490200
9/14/2023,9000,9125,9000,9100,8808.850586,112757900
9/15/2023,9050,9100,9000,9000,8712.050781,121005300
9/18/2023,9050,9075,9000,9000,8712.050781,34272200
9/19/2023,9000,9075,8975,9075,8784.650391,33325800
9/20/2023,9125,9175,9075,9150,8857.251953,54305500
9/21/2023,9125,9150,9075,9125,8833.051758,40607000
9/22/2023,9125,9150,9075,9075,8784.650391,42445300
9/25/2023,9075,9075,9000,9000,8712.050781,56132200
9/26/2023,9000,9025,8950,8950,8663.650391,73544700
9/27/2023,8900,9000,8875,8875,8591.049805,84345000
9/29/2023,8825,8900,8825,8825,8542.649414,118960000
10/2/2023,8900,9100,8875,9075,8784.650391,93663000
10/3/2023,9075,9200,9025,9200,8905.652344,98380200
10/4/2023,9200,9250,9125,9200,8905.652344,112582800
10/5/2023,9200,9200,9075,9075,8784.650391,72855700
10/6/2023,9100,9100,9025,9025,8736.250977,53344400
10/9/2023,9025,9125,9025,9050,8760.451172,43774500
10/10/2023,9000,9000,8925,8925,8639.451172,71966100
10/11/2023,8925,9025,8925,8925,8639.451172,84305800
10/12/2023,9000,9100,9000,9050,8760.451172,71064500
10/13/2023,9100,9125,9025,9075,8784.650391,62941800
10/16/2023,9125,9125,9050,9100,8808.850586,29429200
10/17/2023,9050,9075,8950,8950,8663.650391,59606000
10/18/2023,8925,8950,8850,8850,8566.849609,50919200
10/19/2023,8825,8850,8750,8750,8470.048828,89509700
10/20/2023,8725,9025,8725,8975,8687.849609,64554500
10/23/2023,8875,8925,8850,8850,8566.849609,50633500
10/24/2023,8775,8875,8775,8775,8494.249023,76963200
10/25/2023,8825,8925,8825,8875,8591.049805,54748400
10/26/2023,8925,8950,8725,8725,8445.849609,63199400
10/27/2023,8725,8800,8700,8700,8421.648438,52450700
10/30/2023,8700,8850,8700,8850,8566.849609,51958200
10/31/2023,8800,8825,8725,8750,8470.048828,64907600
11/1/2023,8750,8775,8600,8600,8324.848633,67027600
11/2/2023,8725,8900,8725,8850,8566.849609,56050900
11/3/2023,8925,8950,8850,8900,8615.25,60414100
11/6/2023,8975,9050,8950,9050,8760.451172,84994200
11/7/2023,9000,9025,8900,8975,8687.849609,60648200
11/8/2023,8950,9000,8900,9000,8712.050781,31829300
11/9/2023,8900,9050,8900,9000,8712.050781,46076800
11/10/2023,8950,9000,8825,8825,8542.649414,50754600
11/13/2023,8875,8925,8850,8875,8591.049805,20827700
11/14/2023,8900,8950,8875,8925,8639.451172,37195700
11/15/2023,8975,9050,8950,9050,8760.451172,84977900
11/16/2023,9050,9075,8950,9075,8784.650391,48714300
11/17/2023,9025,9075,8975,9075,8784.650391,57050500
11/20/2023,8975,9025,8875,8875,8591.049805,49216000
11/21/2023,8825,8900,8775,8775,8494.249023,107614800
11/22/2023,8775,8875,8775,8875,8591.049805,40364800
11/23/2023,8850,8975,8850,8925,8639.451172,55542100
11/24/2023,8925,8975,8900,8925,8639.451172,43631900
11/27/2023,8900,8950,8875,8875,8591.049805,35679000
11/28/2023,8875,8950,8850,8875,8591.049805,69070600
11/29/2023,8900,8950,8900,8900,8615.25,54715600
11/30/2023,8925,8975,8900,8975,8687.849609,205312100
12/1/2023,8925,8975,8900,8950,8663.650391,80566400
12/4/2023,8950,9025,8925,8925,8680.671875,54747400
12/5/2023,8950,8950,8825,8900,8656.355469,94363900
12/6/2023,8850,8950,8800,8800,8559.09375,81852800
12/7/2023,8750,8825,8725,8825,8583.408203,91322500
12/8/2023,8800,8850,8750,8750,8510.461914,43891600
12/11/2023,8675,8775,8675,8750,8510.461914,78642800
12/12/2023,8700,8750,8700,8700,8461.830078,87589300
12/13/2023,8700,8750,8675,8675,8437.514648,51560500
12/14/2023,8775,9050,8750,9050,8802.249023,115332800
12/15/2023,9125,9225,9075,9225,8972.458008,275013500
12/18/2023,9200,9225,9150,9200,8948.143555,111712200
12/19/2023,9125,9250,9125,9250,8996.773438,65174500
12/20/2023,9250,9300,9225,9300,9045.405273,72938100
12/21/2023,9300,9325,9250,9325,9069.720703,88116700
12/22/2023,9275,9350,9275,9325,9069.720703,64449600
12/27/2023,9375,9400,9325,9375,9118.351563,64464700
12/28/2023,9325,9425,9325,9400,9142.667969,70184600
12/29/2023,9425,9450,9350,9400,9142.667969,79903400
1/2/2024,9400,9425,9350,9425,9166.983398,30545200
1/3/2024,9425,9425,9325,9350,9094.036133,34603300
1/4/2024,9400,9475,9375,9475,9215.615234,56501800
1/5/2024,9500,9600,9475,9575,9312.876953,85290100
1/8/2024,9600,9625,9475,9575,9312.876953,50896000
1/9/2024,9600,9625,9575,9625,9361.507813,59848600
1/10/2024,9650,9650,9550,9550,9288.561523,52774900
1/11/2024,9625,9650,9575,9575,9312.876953,39381500
1/12/2024,9650,9700,9600,9700,9434.455078,68253400
1/15/2024,9750,9750,9650,9725,9458.770508,88399500
1/16/2024,9700,9750,9675,9700,9434.455078,44869200
1/17/2024,9750,9750,9650,9750,9483.085938,107706100
1/18/2024,9675,9750,9625,9675,9410.139648,71048900
1/19/2024,9775,9775,9600,9625,9361.507813,63176500
1/22/2024,9600,9650,9525,9625,9361.507813,52868300
1/23/2024,9450,9600,9450,9600,9337.192383,92348600
1/24/2024,9600,9600,9475,9525,9264.245117,84906000
1/25/2024,9450,9575,9450,9500,9239.929688,63212700
1/26/2024,9400,9450,9300,9350,9094.036133,78977300
1/29/2024,9400,9550,9375,9550,9288.561523,73452800
1/30/2024,9500,9650,9475,9650,9385.823242,73136400
1/31/2024,9700,9700,9550,9550,9288.561523,102581200
2/1/2024,9650,9725,9575,9700,9434.455078,104208700
2/2/2024,9775,9800,9625,9700,9434.455078,99324000
2/5/2024,9675,9675,9525,9575,9312.876953,57983300
2/6/2024,9750,9750,9625,9625,9361.507813,87651000
2/7/2024,9700,9725,9650,9700,9434.455078,92953500
2/12/2024,9750,9800,9700,9800,9531.716797,87949400
2/13/2024,9750,9800,9700,9725,9458.770508,66072400
2/15/2024,9950,9975,9850,9850,9580.348633,164748900
2/16/2024,9975,10000,9875,9950,9677.611328,142277200
2/19/2024,9900,9975,9825,9875,9604.664063,53341300
2/20/2024,9850,10025,9850,10025,9750.557617,63997700
2/21/2024,9950,10000,9850,9975,9701.926758,75371600
2/22/2024,9975,9975,9875,9875,9604.664063,66913000
2/23/2024,9900,9925,9800,9825,9556.033203,55192300
2/26/2024,9750,9875,9725,9800,9531.716797,41356000
2/27/2024,9750,9900,9750,9875,9604.664063,43735800
2/28/2024,9975,10000,9900,10000,9726.242188,54043100
2/29/2024,10000,10000,9850,9875,9604.664063,126671200
3/1/2024,9900,9925,9800,9825,9556.033203,51520600
3/4/2024,9800,9825,9750,9750,9483.085938,43822900
3/5/2024,9900,9900,9775,9800,9531.716797,61952900
3/6/2024,9900,10000,9775,9950,9677.611328,70242200
3/7/2024,10050,10175,10000,10125,9847.820313,118369300
3/8/2024,10250,10300,10125,10150,9872.135742,100947200
3/13/2024,10400,10400,10000,10000,9726.242188,141622600
3/14/2024,10050,10325,10025,10325,10042.34473,110681100
3/15/2024,10200,10300,10050,10150,9872.135742,154176800
3/18/2024,10175,10275,10150,10150,9872.135742,62444100
3/19/2024,10150,10250,10150,10175,9896.451172,55004800
3/20/2024,10100,10150,10075,10125,9847.820313,66269700
3/21/2024,10175,10225,10050,10125,9847.820313,90279400
3/22/2024,10000,10125,9950,10100,9823.504883,91968200
3/25/2024,10075,10075,9925,10075,10025,66971000
3/26/2024,10050,10050,9950,10050,10000.12402,65742700
3/27/2024,10025,10075,10000,10075,10025,39514100
3/28/2024,10025,10100,9975,10075,10025,79229700
4/1/2024,10075,10100,9825,9850,9801.116211,79248700
4/2/2024,9925,9950,9800,9900,9850.868164,76763100
4/3/2024,9750,9800,9525,9525,9477.729492,177418400
4/4/2024,9575,9850,9575,9850,9801.116211,75993500
4/5/2024,9950,9950,9825,9825,9776.240234,70428600
4/16/2024,9350,9575,9250,9475,9427.977539,283265900
4/17/2024,9550,9675,9525,9525,9477.729492,95620700
4/18/2024,9525,9575,9450,9475,9427.977539,127134000
4/19/2024,9350,9500,9300,9475,9427.977539,147784300
4/22/2024,9400,9425,9350,9350,9303.597656,128908000
4/23/2024,9400,9775,9400,9725,9676.736328,178833000
4/24/2024,9825,9950,9750,9950,9900.620117,132832700
4/25/2024,10000,10000,9700,9775,9726.488281,104874100
4/26/2024,9700,9825,9625,9625,9577.233398,100932900
4/29/2024,9525,9850,9525,9800,9751.364258,90063500
4/30/2024,10050,10050,9800,9800,9751.364258,109623000
5/2/2024,9900,9900,9500,9550,9502.605469,97079400
5/3/2024,9750,9850,9675,9850,9801.116211,81200400
5/6/2024,9850,9875,9775,9800,9751.364258,53076200
5/7/2024,9700,9750,9625,9700,9651.860352,66746800
5/8/2024,9600,9700,9375,9375,9328.473633,112808900
5/13/2024,9200,9525,9200,9525,9477.729492,145469900
5/14/2024,9625,9675,9525,9550,9502.605469,95363500
5/15/2024,9500,9600,9425,9500,9452.853516,54741900
5/16/2024,9575,9675,9525,9600,9552.357422,61126000
5/17/2024,9600,9850,9575,9750,9701.612305,99848500
5/20/2024,9700,9800,9475,9475,9427.977539,87890100
5/21/2024,9450,9575,9375,9375,9328.473633,75311400
5/22/2024,9475,9575,9325,9425,9378.225586,121712700
5/27/2024,9300,9375,9275,9300,9253.845703,128578500
5/28/2024,9300,9400,9300,9300,9253.845703,73945700
5/29/2024,9275,9325,9150,9150,9104.59082,117351600
5/30/2024,9000,9250,8775,9000,8955.334961,207115100
5/31/2024,9100,9250,9025,9250,9204.09375,756431600
6/3/2024,9350,9350,9225,9275,9228.969727,72197700
6/4/2024,9525,9525,9350,9350,9303.597656,75353100
6/5/2024,9500,9500,9300,9450,9403.101563,82087300
6/6/2024,9525,9525,9450,9475,9427.977539,44991300
6/7/2024,9500,9500,9325,9325,9278.72168,51599800
6/10/2024,9500,9525,9450,9525,9477.729492,45584700
6/11/2024,9550,9550,9300,9300,9253.845703,68690900
6/12/2024,9300,9325,9250,9250,9204.09375,49785700
6/13/2024,9475,9475,9200,9200,9154.341797,84652200
6/14/2024,9200,9250,9100,9200,9154.341797,52986300
6/19/2024,9250,9250,9050,9050,9005.086914,100051000
6/20/2024,9150,9425,9100,9425,9378.225586,81474800
6/21/2024,9475,9675,9400,9600,9552.357422,166841200
6/24/2024,9600,9750,9575,9600,9552.357422,79592300
6/25/2024,9600,9600,9450,9600,9552.357422,80029000
6/26/2024,9525,9650,9450,9500,9452.853516,77913200
6/27/2024,9575,9750,9550,9750,9701.612305,89150700
6/28/2024,9800,9975,9775,9925,9875.744141,166172300
7/1/2024,9850,9900,9825,9875,9825.992188,68634600
7/2/2024,10000,10000,9850,9900,9850.868164,78848500
7/3/2024,9975,10000,9925,10000,9950.37207,55860200
7/4/2024,9975,10000,9825,9825,9776.240234,67054000
7/5/2024,9925,9975,9875,9950,9900.620117,36946900
7/8/2024,10000,10050,9950,10050,10000.12402,72903600
7/9/2024,10100,10150,10075,10075,10025,61853200
7/10/2024,10175,10225,10050,10100,10049.87598,62325900
7/11/2024,10000,10125,10000,10075,10025,55908400
7/12/2024,10050,10100,10025,10075,10025,62646500
7/15/2024,10050,10075,9950,10050,10000.12402,36682600
7/16/2024,9975,10025,9950,9950,9900.620117,37192700
7/17/2024,9900,9950,9800,9800,9751.364258,90666000
7/18/2024,9800,10100,9800,10100,10049.87598,65383200
7/19/2024,10050,10125,9975,10125,10074.75195,53880300
7/22/2024,10125,10150,10100,10100,10049.87598,31285300
7/23/2024,10200,10200,10125,10175,10124.50391,39321100
7/24/2024,10125,10175,10075,10075,10025,24658000
7/25/2024,10225,10300,10200,10300,10248.88281,98088100
7/26/2024,10375,10400,10300,10325,10273.75879,75565800
7/29/2024,10400,10425,10175,10250,10199.13086,69092500
7/30/2024,10300,10300,10175,10175,10124.50391,32122900
7/31/2024,10350,10350,10225,10275,10224.00684,82519900
8/1/2024,10200,10375,10200,10375,10323.51074,61176200
8/2/2024,10275,10350,10200,10200,10149.37988,55699900
8/5/2024,10000,10150,9875,9875,9825.992188,126328300
8/6/2024,10075,10075,9950,10000,9950.37207,78473900
8/7/2024,10000,10100,10000,10100,10049.87598,52327400
8/8/2024,10150,10225,10075,10225,10174.25488,54162100
8/9/2024,10225,10250,10100,10150,10099.62793,47062400
8/12/2024,10100,10200,10075,10200,10149.37988,40364100
8/13/2024,10250,10300,10175,10300,10248.88281,55207100
8/14/2024,10300,10300,10200,10200,10149.37988,47999100
8/15/2024,10200,10300,10175,10225,10174.25488,33396600
8/16/2024,10300,10325,10250,10325,10273.75879,40731400
8/19/2024,10325,10425,10275,10375,10323.51074,51054400
8/20/2024,10325,10450,10300,10425,10373.2627,60304400
8/21/2024,10500,10500,10425,10425,10373.2627,84848800
8/22/2024,10350,10400,10225,10325,10273.75879,56611600
8/23/2024,10325,10375,10300,10325,10273.75879,46651600
8/26/2024,10275,10375,10250,10325,10273.75879,35145600
8/27/2024,10275,10300,10175,10200,10149.37988,60448400
8/28/2024,10300,10350,10250,10350,10298.63477,38489900
8/29/2024,10500,10500,10225,10225,10174.25488,53004700
8/30/2024,10325,10325,10200,10325,10273.75879,158403700
9/2/2024,10375,10375,10200,10275,10224.00684,72008600
9/3/2024,10325,10325,10150,10175,10124.50391,50950200
9/4/2024,10150,10300,10125,10300,10248.88281,44817000
9/5/2024,10350,10350,10250,10250,10199.13086,39332900
9/6/2024,10225,10300,10225,10300,10248.88281,31541800
9/9/2024,10300,10350,10200,10275,10224.00684,36185100
9/10/2024,10350,10350,10275,10350,10298.63477,55093100
9/11/2024,10425,10425,10350,10425,10373.2627,64621300
9/12/2024,10450,10500,10375,10475,10423.01465,70759100
9/13/2024,10400,10425,10325,10425,10373.2627,70057100
9/17/2024,10450,10500,10350,10500,10447.89063,89745000
9/18/2024,10500,10625,10450,10625,10572.27051,65420200
9/19/2024,10700,10900,10650,10900,10845.90527,140886600
9/20/2024,10900,10900,10775,10775,10721.52539,142194600
9/23/2024,10725,10950,10725,10950,10895.65723,72553800
9/24/2024,10775,10950,10775,10800,10746.40137,105191100
9/25/2024,10675,10850,10525,10850,10796.15332,158369100
9/26/2024,10875,10875,10675,10700,10646.89844,84960100
9/27/2024,10500,10750,10400,10650,10597.14648,93027400
9/30/2024,10475,10550,10325,10325,10273.75879,144692100
10/1/2024,10400,10550,10375,10550,10497.64258,59797700
10/2/2024,10325,10550,10325,10500,10447.89063,86746200
10/3/2024,10450,10525,10400,10450,10398.13867,60887000
10/4/2024,10400,10475,10350,10475,10423.01465,58500400
10/7/2024,10350,10375,10250,10300,10248.88281,91867900
10/8/2024,10200,10500,10150,10400,10348.38672,99622900
10/9/2024,10400,10525,10400,10425,10373.2627,56835200
10/10/2024,10425,10500,10400,10500,10447.89063,51080000
10/11/2024,10575,10575,10375,10375,10323.51074,44632100
10/14/2024,10375,10500,10375,10500,10447.89063,31738600
10/15/2024,10550,10625,10450,10625,10572.27051,66635200
10/16/2024,10700,10725,10475,10475,10423.01465,63255900
10/17/2024,10550,10800,10500,10725,10671.77441,66993300
10/18/2024,10875,10875,10725,10750,10696.64941,56299600
10/21/2024,10850,10850,10675,10675,10622.02246,36472500
10/22/2024,10475,10600,10475,10500,10447.89063,94799500
10/23/2024,10475,10650,10475,10650,10597.14648,48903000
10/24/2024,10725,10850,10700,10700,10646.89844,85341200
10/25/2024,10650,10750,10625,10750,10696.64941,34847500
10/28/2024,10825,10825,10600,10600,10547.39453,39061500
10/29/2024,10525,10575,10500,10500,10447.89063,49680100
10/30/2024,10275,10400,10275,10350,10298.63477,114484100
10/31/2024,10325,10475,10250,10250,10199.13086,97553400
11/1/2024,10275,10425,10275,10425,10373.2627,47710000
11/4/2024,10425,10500,10300,10375,10323.51074,49275700
11/5/2024,10300,10575,10300,10500,10447.89063,50296500
11/6/2024,10475,10500,10375,10450,10398.13867,50324900
11/7/2024,10325,10450,10175,10175,10124.50391,131579100
11/8/2024,10200,10225,10050,10075,10025,92166100
11/11/2024,9800,10050,9800,10050,10000.12402,128707600
11/12/2024,10100,10225,10000,10150,10099.62793,80378500
